experiment,model,task_count,concurrency,delay_ms,repeat_id,wall_time_s,throughput_ops,avg_cpu_percent,peak_rss_mb
cpu_bound,threadpool,10,8,0,2,0.10219839999990654,97.8488900022813,50.4,72.484375
cpu_bound,asyncio,10,10,0,2,0.10217609999926935,97.87024558650711,49.85,72.4140625
cpu_bound,single,50,1,0,2,0.48788059999969846,102.48409139455617,91.9875,72.41796875
cpu_bound,threadpool,50,8,0,2,0.5086697999995522,98.29559372316582,80.1,72.60546875
cpu_bound,asyncio,50,50,0,2,0.497032000001127,100.59714465041813,90.03333333333333,72.41796875
cpu_bound,single,100,1,0,2,0.9846899999993184,101.55480405007589,94.2625,72.41796875
cpu_bound,threadpool,100,8,0,2,1.0162120000004506,98.4046635937734,94.25384615384615,72.6171875
cpu_bound,asyncio,100,100,0,2,0.9921911000001273,100.78703588450568,94.61875,72.4296875
cpu_bound,single,10,1,0,2,0.24996090000058757,40.00625697849741,81.5,72.4296875
cpu_bound,threadpool,10,8,0,2,0.25614909999967495,39.03976238843974,81.72,72.5234375
cpu_bound,asyncio,10,10,0,2,0.25330790000043635,39.4776475584961,81.72,72.4296875
cpu_bound,single,50,1,0,2,1.218740300000718,41.025967550240644,96.65,72.4296875
cpu_bound,threadpool,50,8,0,2,1.2453559999994468,40.149162167301725,90.88461538461539,72.6171875
cpu_bound,asyncio,50,50,0,2,1.2455497000009927,40.14291842385747,94.96000000000001,72.4296875
cpu_bound,single,100,1,0,2,2.4705840999995416,40.476258225744495,97.705,72.4296875
cpu_bound,threadpool,100,8,0,2,2.4831774000012956,40.27098506935019,95.4235294117647,72.6328125
cpu_bound,asyncio,100,100,0,2,2.505480099998749,39.912510181202364,96.5219512195122,72.4453125
cpu_bound,single,10,1,0,2,0.4949233000006643,20.205150979932803,88.88888888888889,72.4453125
cpu_bound,threadpool,10,8,0,2,0.49760410000089905,20.096297438027406,83.26666666666667,72.5390625
cpu_bound,asyncio,10,10,0,2,0.494978099999571,20.20291402793107,89.1125,72.37890625
cpu_bound,single,50,1,0,2,2.446168200000102,20.44013163117643,97.69500000000001,72.37890625
cpu_bound,threadpool,50,8,0,2,2.474432999999408,20.20664936169699,96.4448275862069,72.56640625
cpu_bound,asyncio,50,50,0,2,2.4652903999995033,20.281586299127305,97.5875,72.37890625
cpu_bound,single,100,1,0,2,4.858258299998852,20.583508291443383,99.29113924050633,72.37890625
cpu_bound,threadpool,100,8,0,2,4.9466136999999435,20.215849885347048,98.2655172413793,72.58203125
cpu_bound,asyncio,100,100,0,2,4.902906199999052,20.39606631675298,99.2875,72.39453125
cpu_bound,single,10,1,0,3,0.09915970000110974,100.84742087650613,50.4,72.39453125
cpu_bound,threadpool,10,8,0,3,0.10084469999856083,99.16237541628576,49.6,72.4609375
cpu_bound,asyncio,10,10,0,3,0.10115960000075574,98.85369258009415,49.6,72.39453125
cpu_bound,single,50,1,0,3,0.4941552000000229,101.1827862987128,86.08888888888889,72.39453125
cpu_bound,threadpool,50,8,0,3,0.5056231999988086,98.88786748732618,86.88571428571429,72.58203125
cpu_bound,asyncio,50,50,0,3,0.5065292999988742,98.71097288964553,88.88888888888889,72.39453125
cpu_bound,single,100,1,0,3,0.9669331000004604,103.4197712333484,94.2375,72.39453125
cpu_bound,threadpool,100,8,0,3,1.0022349000009854,99.77700836390919,91.6375,72.58984375
cpu_bound,asyncio,100,100,0,3,1.0062791999989713,99.37599823200382,94.60588235294118,72.40234375
cpu_bound,single,10,1,0,3,0.24724570000034873,40.445597233787666,86.76,72.40234375
cpu_bound,threadpool,10,8,0,3,0.24933679999958258,40.10639424271404,81.275,72.515625
cpu_bound,asyncio,10,10,0,3,0.2474837000008847,40.406701532118085,80.0,72.40234375
